ID,RES
37978,2.904255608545688
16528,-4.842075319535462
18657,-2.017117783383027
51742,-0.7632331225995784
8857,3.855820252302299
89193,1.432304050234684
43543,2.55733099884276
71969,2.537506735431161
74269,0.9069610698273903
42317,1.4174358526759876
77724,-4.1333579025709035
64471,3.1520589011906397
14505,-8.841620462824963
94154,-2.0418981126475217
74968,6.383413837280795
41261,1.9626030964948753
9372,0.9069610698273903
577,0.9713899259150781
9887,0.9069610698273903
59593,3.1718831646022347
48930,-0.5649904884836182
65337,-2.250052878469281
50133,3.855820252302299
49169,-0.4708252372785363
64756,1.9130424379658897
18399,2.8794752792811926
87901,1.0457309137085598
44198,-0.4708252372785363
48641,3.300740876777612
78412,-2.324393866262768
40536,4.842077357029202
78549,1.1845007575897326
44212,-0.2180658787806852
46079,2.0319880184354626
24872,1.4669965112049748
43522,1.863481779436897
13583,-1.4323020127409443
22202,-4.286995944010774
11405,-2.497856171114232
76483,-0.5848147518952146
69486,-1.7643584248851776
58244,-3.538630000223024
13809,2.170757862316636
59340,3.9698097669189756
57316,-0.639331476277102
2933,2.3590883647267997
5322,1.6057663550861474
53285,-3.538630000223024
29685,0.4757833406251756
20220,2.2252745866985246
17889,3.2511802182486185
45326,1.6156784867919476
44541,-1.035816744509024
31077,1.2687538770890145
46128,-5.719298975498588
22504,-1.7643584248851776
82129,1.0209505844440636
64757,1.2291053502658236
178,1.6107224209390476
13448,3.1520589011906397
69408,2.170757862316636
4023,-2.324393866262768
39038,0.6244653162121448
15368,3.870688449860996
91114,3.9995461620363684
11623,0.6740259747411358
90788,0.872268608857096
37948,1.6652391453209385
60570,-1.754446293179381
15190,3.003376925603669
61293,1.8882621087013927
38918,1.4174358526759876
832,2.5077703403137668
23629,-1.0110364152445281
77970,-4.678525146389796
20742,1.0358187820027633
51471,-0.079296034899514
53124,4.420811759532785
48674,1.1894568234426328
66824,2.4582096817847776
70933,2.5920234598130523
4006,-0.639331476277102
77688,1.1894568234426328
71996,6.076137754401053
82379,4.638878657060344
8715,2.29961557449201
48403,2.95381626707468
68991,-3.439508683165043
21027,-0.6938482006589929
14542,-2.795220122288173
66933,-0.3568357226618598
80225,3.7765231986559136
70370,2.537506735431161
24026,2.0319880184354626
84312,-0.9614757567155389
13982,-0.639331476277102
31921,-1.2588397078894802
2643,3.1024982426616474
58275,1.4075237209701874
13582,-0.019823244664726805
75091,-0.16354915439880002
69704,1.6107224209390476
77489,2.0319880184354626
34888,5.927455778814085
43037,-1.6553249761214004
66162,4.138316005917545
43962,1.2687538770890145
86528,1.7494922648202207
38552,0.1288587309222423
69921,3.717050408421126
77399,-4.851987451241261
9022,1.8882621087013927
68019,-2.795220122288173
63412,-2.10137090288231
54923,2.5077703403137668
6137,1.1200719015020453
13101,4.5100209448849675
96761,3.578280564539953
24157,1.3183145356180055
73341,2.279791311080412
74644,-2.0418981126475217
30533,2.805134291487709
32051,-0.168505220251696
6283,6.244643993399622
47206,1.1894568234426328
95694,2.478033945196372
3830,0.5005636698896699
72089,2.0319880184354626
92557,-2.29961353699827
83505,-1.7841826882967742
72015,-2.10137090288231
89411,1.5165571697339657
28618,-4.405941524480349
77827,2.95381626707468
61797,1.6107224209390476
25290,-1.8040069517083719
62491,1.4669965112049748
40155,8.207246071147628
10956,2.3690004964325957
43547,-2.894341439346152
63819,-1.8783479395018552
84030,-3.756696897750579
53868,2.383868693991294
40972,-7.007876097252329
78158,0.6244653162121448
66563,-0.7087163982176875
68923,2.6068916573717487
96499,2.0121637550238662
77288,3.647665486480539
50331,3.1024982426616474
13501,-1.1993669176546902
51185,-0.2577144056038779
9132,0.06442987483455509
19950,4.291954047357411
88726,5.684608552022032
48677,-2.820000451552667
2068,0.6244653162121448
74401,-2.4631637101439376
31347,3.375081864571095
3593,2.150933598905041
31340,-1.6553249761214004
15778,-0.639331476277102
70968,0.4757833406251756
19235,1.5661178282629566
46796,1.115115835649145
72539,-5.818420292556568
12423,1.1845007575897326
2877,1.2340614161187236
33678,1.4174358526759876
84012,3.097542176808751
82522,1.4669965112049748
24295,1.7494922648202207
5040,3.295784810924712
71930,-2.7456594637591807
97155,4.559581603413957
23346,4.420811759532785
9582,1.4669965112049748
47123,-1.903128268766352
48507,5.828334461756105
21157,-0.079296034899514
15640,4.559581603413957
66675,3.434554654805884
80206,-0.5005616323959309
86752,-1.7643584248851776
67853,1.3678751941469962
72306,1.863481779436897
84703,-0.3568357226618598
13269,0.485695472330972
88056,1.9378227672303807
54826,1.3926555234114928
92385,5.431849193524183
71096,-0.3915281836321508
93059,1.764360462378915
53584,-1.893216137060552
6190,7.736419815122224
6189,2.874519213428296
65056,-3.1669250612555984
31865,-6.165344902259498
13816,-0.168505220251696
28148,-0.3568357226618598
40611,3.3503015353065986
93485,-0.1189445617227086
69576,1.2191932185600272
19889,-1.3827413542119547
10617,5.967104305637276
48718,0.9020050039744903
10204,0.3766620235671936
3989,1.2588417453832181
41279,-1.4075216834764492
72585,-1.481862671269936
95528,3.434554654805884
98643,4.787560632647313
82563,0.5005636698896699
17878,1.0903355063846507
96317,-0.664111805541597
36469,1.6107224209390476
55070,-1.903128268766352
47849,-1.030860678656124
67987,0.8920928722686906
9524,1.7494922648202207
17010,2.656452315900738
72727,-0.6888921348060929
48731,1.2687538770890145
47608,2.55733099884276
47375,-4.019368387954227
93272,-1.95268892729534
17796,2.160845730610836
31015,-2.7456594637591807
46263,4.277085849798716
91643,1.7494922648202207
37769,1.4669965112049748
84588,1.7494922648202207
65029,0.32710136503820264
83400,4.024326491300865
22153,3.647665486480539
47956,-0.2180658787806852
92254,3.855820252302299
29608,-5.075010414621715
65380,1.5661178282629566
37796,1.1696325600310362
38787,-0.46586917142563633
98558,-0.5402101592191241
7851,2.259967047668817
2264,5.892763317843793
27283,1.8436575160253024
24828,-2.031985980941725
67778,3.3998621938355895
41176,0.485695472330972
44501,-2.4730758418497367
94381,-2.4482955125852413
22246,0.3469256284498009
20629,2.170757862316636
50555,1.7494922648202207
88363,-0.43613277630824177
81998,-3.860774280661459
76535,-0.5649904884836182
83583,2.314483772050706
3080,-2.1261512321468063
55404,0.8227079503281032
2206,0.7731472917991161
14854,3.855820252302299
64752,2.715925106135527
89475,-0.5005616323959309
56896,0.06442987483455509
12177,1.6107224209390476
97297,2.55733099884276
597,6.80963550063011
80460,-1.0605970737735204
25888,2.7357493695471247
5554,0.2031997187157298
26803,1.9130424379658897
69309,0.2031997187157298
83402,1.6057663550861474
37559,0.3518816943026991
4363,1.590898157527451
20969,1.7395801331144207
19691,1.0457309137085598
97034,1.0457309137085598
32981,-1.50664300053443
63507,2.235186718404323
46515,0.7681912259462159
35400,0.3469256284498009
84287,0.07929807239325509
86463,-0.5005616323959309
47939,3.79634746206751
4110,-4.713217607360089
54293,-0.7235845957763877
81791,-1.070509205479317
25005,1.8882621087013927
8440,0.30232103577370995
5474,4.316734376621907
3559,1.3282266673238055
6861,-0.5005616323959309
44125,1.6107224209390476
63823,-3.1173644027266083
30045,1.3331827331767019
89538,-0.41630851289664716
14531,4.277085849798716
5169,-0.9218272298923479
13362,-1.0605970737735204
93521,1.3133584697651055
69673,4.713219644853826
27837,0.8227079503281032
40856,0.485695472330972
33753,0.27754070650921514
11024,2.7307933036942247
20959,1.863481779436897
40257,-0.1437248909872032
19978,2.170757862316636
8181,3.052937584132662
96898,2.5920234598130523
60419,-6.561830170491419
97972,1.5661178282629566
83424,2.904255608545688
395,0.6244653162121448
63134,-1.9774692565598353
30958,1.8882621087013927
28945,-4.713217607360089
31242,-0.5649904884836182
84690,3.855820252302299
83701,1.8139211209079078
44052,-1.7048856346503891
50650,-2.1806679565286955
94254,4.658702920471939
33097,0.485695472330972
44705,2.29961557449201
94179,-1.6255885810040063
17903,1.1894568234426328
80471,1.9378227672303807
69784,0.9069610698273903
70571,-0.5005616323959309
33576,1.7395801331144207
47598,3.9202491083899864
78406,-0.9862560859800328
21167,-0.664111805541597
92689,1.863481779436897
76521,0.7632351600933177
71670,1.4669965112049748
53033,1.8882621087013927
75135,-2.0022495858243294
48385,6.670865656748937
87194,1.1696325600310362
46805,3.3998621938355895
32007,1.3183145356180055
46196,3.434554654805884
18452,-0.5649904884836182
49442,2.5920234598130523
52005,3.627841223068944
52071,1.3282266673238055
26156,1.8882621087013927
77485,1.3678751941469962
11313,3.290828745071812
66893,-4.083797244041914
34935,-1.0853774030380132
93909,0.06442987483455509
79255,-2.0418981126475217
30998,-8.098210584890111
23861,3.295784810924712
80453,0.27754070650921514
90854,-0.3568357226618598
80504,2.874519213428296
25868,-0.639331476277102
1025,-0.8623544396575568
55541,-0.317187195838667
80136,3.2016195597196293
21044,-5.075010414621715
50436,2.710969040282627
9386,-3.191705390520093
66552,-2.1856240223815946
90828,1.3282266673238055
68909,-4.153182165982501
4178,2.805134291487709
55581,4.787560632647313
16402,1.0457309137085598
20890,-5.967102268143536
33443,0.4757833406251756
78768,-0.3419675251031634
28310,-4.158138231835399
21097,-1.348048893241663
55441,3.9797218986247738
7259,-0.664111805541597
35065,3.1520589011906397
85894,0.33701349674400094
17139,3.1520589011906397
39961,1.7891407916434114
57043,0.15363906018673887
11168,-0.2676265373096759
26270,3.0132890573094677
3200,-2.884429307640353
50441,3.925205174242888
70128,2.7307933036942247
20031,4.698351447295131
52327,-0.09912029831111241
91196,0.6492456454766394
43268,0.9069610698273903
80291,-2.8893853734932544
66977,-1.3579610249474583
12283,0.7681912259462159
28576,-3.5138496709585287
9743,0.7681912259462159
16515,5.927455778814085
31048,4.168052401034936
5520,5.823378395903205
38907,2.5077703403137668
38359,5.778773803227116
66793,-1.903128268766352
85403,1.3282266673238055
72154,5.521058378876365
93830,-1.3430928273887628
46295,-0.0743399690466161
70750,-1.749490227326481
68902,0.28745283821501166
95208,0.7880154893578125
31728,-2.795220122288173
64104,0.27754070650921514
20652,-0.2180658787806852
53179,-4.45550218300934
31076,-4.574447763478916
98701,-0.2180658787806852
59647,-2.795220122288173
73313,-2.7456594637591807
90895,2.6961008427239324
32888,-0.317187195838667
28155,0.6244653162121448
9285,-3.028155217374425
68519,2.235186718404323
43362,1.9378227672303807
50300,-0.9218272298923479
91381,0.7731472917991161
37157,3.077717913397153
15148,1.0209505844440636
92233,-2.2748332077337774
83755,7.9594427785026785
14749,-0.5005616323959309
6588,-0.6343754104242055
8014,2.0319880184354626
83927,5.332727876466205
8355,2.160845730610836
31898,2.6812326451652324
80412,-0.1932855495161906
53892,-0.317187195838667
68951,-1.2340593786249845
91214,0.2279800479802244
7157,-1.8783479395018552
22497,2.5920234598130523
48147,2.651496250047841
18614,1.9130424379658897
66275,0.9466095966505815
63648,2.4582096817847776
51135,1.3282266673238055
80538,0.8227079503281032
47225,2.582111328107254
77915,-3.4494208148708414
12853,-1.1993669176546902
76732,2.240142784257221
55421,-4.728085804918785
22939,3.945029437654481
97897,1.0457309137085598
93734,1.2687538770890145
93146,2.170757862316636
39234,1.1696325600310362
63135,1.4669965112049748
36163,0.5947289210947485
3402,2.0319880184354626
49704,4.4753284839146765
83303,3.548544169422559
90798,-1.6553249761214004
75457,-3.3651676953715577
39260,1.3282266673238055
85230,-1.4075216834764492
58153,0.2031997187157298
54205,0.9069610698273903
55964,0.7979276210636089
31394,2.0815486769644536
74804,-2.943902097875142
43700,2.8497388841638016
81127,-3.816169687985368
14409,6.670865656748937
94623,1.3282266673238055
10538,2.0121637550238662
55305,-0.44108884216114175
13310,0.42622268209618464
94857,-2.884429307640353
77641,5.283167217937214
44420,1.9725152282006757
79674,1.1894568234426328
91755,1.7494922648202207
20021,0.41631055039038645
46892,3.325521206042104
72037,-2.2748332077337774
60883,1.7891407916434114
76996,-2.874517175934557
65718,-1.0853774030380132
37195,-0.2180658787806852
97400,0.2031997187157298
26871,2.3343080354623047
73811,1.6404588160564424
78651,2.904255608545688
80023,3.845908120596501
14500,3.1124103743674474
6008,0.5005636698896699
6847,-1.903128268766352
28605,0.07929807239325509
69192,0.6244653162121448
73518,3.578280564539953
62624,0.485695472330972
18199,0.4014423528316885
84691,-1.8783479395018552
68615,6.8195476323359046
35683,3.033113320721062
74490,-0.2775386690154761
52014,2.8299146207522035
61204,-4.083797244041914
29336,3.578280564539953
4013,1.7494922648202207
11064,-2.7456594637591807
51811,2.4532536159318776
50612,3.697226145009532
57368,4.138316005917545
27043,4.138316005917545
45097,-0.9218272298923479
74177,-0.4906495006901309
82777,3.295784810924712
31590,2.30952770619781
71488,-2.25500894432218
20778,5.035363925292264
65169,3.855820252302299
74846,-1.0110364152445281
13181,5.719301012992325
42172,0.17841938945123367
14277,3.9995461620363684
22725,1.2687538770890145
65362,0.6244653162121448
52100,-0.5649904884836182
64126,1.7494922648202207
48982,5.258386888672719
5373,-1.903128268766352
31756,2.30952770619781
92081,0.06442987483455509
60619,3.79634746206751
37420,3.295784810924712
28793,2.5920234598130523
94319,-2.0468541785004217
97978,0.3469256284498009
81931,2.170757862316636
68294,1.8882621087013927
47109,1.8139211209079078
61173,0.6244653162121448
21404,1.764360462378915
85055,-1.3084003664184682
60162,7.612518168799747
31927,2.0319880184354626
1862,0.7681912259462159
68040,3.4989835108935714
94152,4.812340961911809
57231,0.3469256284498009
43974,-3.835993951396965
33601,0.5005636698896699
20631,-2.4631637101439376
22782,3.548544169422559
60214,3.335433337747904
29385,5.540882642287961
21100,1.0457309137085598
19330,1.4669965112049748
65418,-0.3568357226618598
2439,-0.664111805541597
19013,2.170757862316636
63567,2.18562605987533
41363,2.95381626707468
31945,-1.0110364152445281
82528,-2.770439793023676
57005,-0.639331476277102
16842,-1.0605970737735204
60215,1.4669965112049748
18420,4.242393388828422
92376,2.3590883647267997
45084,1.015994518591167
79087,-0.0941642324582124
27778,2.8646070817224962
27056,0.7136745015643268
69185,-3.637751317281004
53140,-1.3777852883590547
26337,0.485695472330972
58314,-5.694518646234092
39207,1.5661178282629566
32541,3.077717913397153
37049,-1.1101577323025071
50950,-0.2924068665741725
27847,4.936242608234281
83161,-2.6960988052301924
45225,-0.2180658787806852
85126,2.259967047668817
76121,1.7494922648202207
64282,1.1894568234426328
67154,1.7494922648202207
31595,0.2031997187157298
95632,0.5253439991541665
15626,2.9785965963391745
83486,0.7235866332701267
33359,-1.0605970737735204
67579,0.872268608857096
37696,-0.4856934348372327
5250,-3.1669250612555984
19914,0.7681912259462159
84297,-1.903128268766352
80598,1.9526909647890807
70977,-2.1707558248228973
36284,2.5870673939601523
26097,-5.521056341382627
34736,0.25276037724472067
26493,-1.159718390831498
9883,0.1288587309222423
93627,4.529845208296566
47991,0.485695472330972
11493,1.9626030964948753
74125,1.6156784867919476
77243,-0.7781013201582748
98047,-6.343763272963862
78498,-1.95268892729534
76692,-0.3568357226618598
89078,1.4669965112049748
52394,0.06442987483455509
93606,-1.6057643175924095
45113,-7.1565580728392995
64622,2.636628052489141
5928,2.448297550078981
7439,-0.168505220251696
33579,2.532550669578265
24771,1.977471294053577
2045,4.861901620440799
20182,0.17841938945123367
93013,0.5253439991541665
93654,0.8227079503281032
89135,4.688439315589331
15481,-1.7048856346503891
51149,-8.296453219006072
11425,1.0457309137085598
69490,0.2031997187157298
89565,2.0319880184354626
35574,1.630546684350644
75686,2.30952770619781
17533,3.023201189015268
89517,1.2687538770890145
74363,1.8882621087013927
10963,1.1894568234426328
26521,-0.1189445617227086
97301,0.2031997187157298
85517,1.4669965112049748
74478,0.06442987483455509
40304,2.7704418305174143
83859,-0.639331476277102
77138,-1.481862671269936
17492,3.295784810924712
42684,1.4669965112049748
78182,-2.869561110081657
1141,0.6591577771824376
39866,1.1944128892955328
39862,0.7979276210636089
5203,-0.6492436079829019
7081,3.578280564539953
44526,-0.9614757567155389
53406,1.8882621087013927
96509,-3.563410329487518
7169,2.7307933036942247
67010,-2.869561110081657
66773,0.05451774312876029
22562,0.2279800479802244
86782,-1.7048856346503891
18593,2.4532536159318776
86119,1.4669965112049748
35761,5.382288534995194
5662,-2.5474168296432214
63013,-2.4631637101439376
34334,-0.9218272298923479
40769,2.433429352520283
63278,-0.5203858958075275
95975,4.698351447295131
87037,3.424642523100084
11556,1.2191932185600272
73589,2.0121637550238662
47044,2.448297550078981
38471,-0.837574110393064
94392,-2.05676631020622
25258,1.4669965112049748
26813,-0.0743399690466161
66956,5.357508205730701
4816,3.5881926962457533
90923,-1.0605970737735204
3702,0.2279800479802244
73176,1.0705112429730543
53601,0.6988063040056304
76814,1.3282266673238055
73114,-3.731916568486085
9026,3.3998621938355895
26964,2.95381626707468
94973,2.6068916573717487
52591,0.17841938945123367
29314,-0.1040763641640086
7879,0.9069610698273903
56911,4.782604566794413
39953,4.842077357029202
79402,2.869563147575396
22586,-3.2561342466077803
60054,2.30952770619781
62660,0.6244653162121448
16135,0.485695472330972
49210,2.7555736329587197
8898,-1.204322983507589
16945,3.375081864571095
93306,3.1768392304551347
62106,-0.2180658787806852
75072,3.3998621938355895
70177,-8.6483338945619
37200,0.6244653162121448
21819,0.5749046576831541
71756,0.485695472330972
55314,4.068931083976956
85596,4.787560632647313
40806,0.485695472330972
40892,-0.1883294836632941
41223,-0.0743399690466161
90390,1.1448522307665414
66912,3.5634123669812587
68250,3.880600581566796
72314,-4.683481212242694
24659,2.2252745866985246
70613,3.647665486480539
2429,-1.0110364152445281
74874,-1.209279049360489
42094,0.9069610698273903
43716,0.485695472330972
88686,-3.028155217374425
8918,-4.1829185610998945
65092,1.2687538770890145
4962,-4.20769889036439
66594,6.224819729988029
73463,3.697226145009532
29481,3.940073371801581
58879,2.8992995426927908
72665,4.450548154650182
54655,3.1520589011906397
47153,1.774272594084715
4019,-3.5881906587520134
82140,-1.0060803493916297
77931,2.4582096817847776
39948,3.746786803538521
53980,-0.2428462080451815
72198,1.442216181940482
9477,1.3282266673238055
84061,-3.4147283539005486
17509,7.042570595716361
37707,2.706012974429727
35634,-1.6206325151511063
27724,2.0319880184354626
87717,-0.06938390319371611
62397,1.3282266673238055
11900,-0.5005616323959309
70367,0.9466095966505815
87810,0.9069610698273903
52707,-0.019823244664726805
54401,2.4086490232557867
88278,3.3998621938355895
94438,0.7681912259462159
70645,-0.6888921348060929
58137,3.6724458157450357
44196,0.9069610698273903
356,-0.2924068665741725
70803,-0.317187195838667
32883,5.431849193524183
80605,-1.4570823420054402
65329,1.8882621087013927
30121,1.0705112429730543
97036,5.1741337691734355
63650,-0.019823244664726805
56982,1.4669965112049748
36644,1.6107224209390476
69366,-0.5005616323959309
42031,-2.7456594637591807
59632,-0.5897708177481128
95094,0.5550803942715575
56639,3.003376925603669
61074,0.2279800479802244
61699,-1.580983988327913
83307,-7.35480070695526
6706,2.4086490232557867
74711,3.1024982426616474
62115,2.3590883647267997
33453,2.373956562285494
56219,0.5104758015954663
90666,-0.0743399690466161
52589,-7.805802699569069
11339,-1.159718390831498
14013,2.874519213428296
70740,-4.668613014683998
50311,2.56228706469566
78518,3.469247115776177
78386,0.6740259747411358
27898,0.3518816943026991
73449,-4.430721853744846
56173,1.7445361989673207
7254,-3.1669250612555984
91147,-0.46586917142563633
8299,3.295784810924712
92609,2.0319880184354626
53857,-0.9218272298923479
74486,1.6107224209390476
6845,1.0457309137085598
86757,-0.079296034899514
7205,1.6156784867919476
8286,4.217613059563929
72506,-0.9119150981865479
52552,1.4669965112049748
22569,-2.2748332077337774
90352,4.277085849798716
16062,3.325521206042104
52673,0.451003011360681
53469,0.2031997187157298
98337,1.1696325600310362
65977,5.684608552022032
50253,-1.3976095517706493
90025,-4.014412322101328
67667,-0.317187195838667
22802,-0.2676265373096759
66416,-2.7407033979062843
46429,-0.2180658787806852
75405,2.7357493695471247
35672,7.230901098126525
12183,0.3469256284498009
67979,2.4582096817847776
92309,0.09416626995195149
46882,1.0457309137085598
61062,-0.2676265373096759
91120,2.170757862316636
3829,-1.1993669176546902
59787,-4.153182165982501
64935,3.945029437654481
60764,3.424642523100084
41756,3.7814792645088136
92808,-0.9614757567155389
42802,2.0319880184354626
50184,3.79634746206751
7117,-1.6206325151511063
94406,-0.9218272298923479
38202,1.3282266673238055
40207,-0.6145511470126074
38474,-1.6008082517395095
4911,2.30952770619781
95189,0.5996849869476485
91738,0.2031997187157298
88107,-4.851987451241261
1441,-3.850862148955662
417,-0.9218272298923479
64968,-0.5154298299546275
61384,-4.851987451241261
81591,0.27754070650921514
74230,-5.699474712086991
95693,2.433429352520283
73393,2.656452315900738
93395,-4.55462350006732
77072,-1.0605970737735204
8749,1.6404588160564424
8557,-2.7456594637591807
23592,1.2191932185600272
17341,0.9961702551795725
21265,1.0407748478556615
85072,1.6156784867919476
73960,0.6244653162121448
90060,-1.3084003664184682
97948,0.9466095966505815
